failure_event_id,transaction_id,user_id,failure_type,amount_in_paise,created_at
10259,87824,1412,error2,33500,2016-07-31 17:04:59.152282 +0000 +0000
10260,87829,1236,error2,27200,2016-07-31 17:06:30.682201 +0000 +0000
10261,87830,11348,error2,27400,2016-07-31 17:07:07.32423 +0000 +0000
10262,87835,10324,error2,14100,2016-07-31 17:09:31.635761 +0000 +0000
10263,87848,6471,error2,27400,2016-07-31 17:15:19.878221 +0000 +0000
10264,87859,3239,error2,34300,2016-07-31 17:19:30.441712 +0000 +0000
10265,87872,4338,error2,25800,2016-07-31 17:27:40.18884 +0000 +0000
10266,87878,379,error2,18000,2016-07-31 17:30:07.335763 +0000 +0000
10267,87879,2595,error3,99600,2016-07-31 17:31:16.456144 +0000 +0000
10268,87887,12464,error3,572500,2016-07-31 17:36:00.971044 +0000 +0000
10269,87898,11521,error1,26700,2016-07-31 17:59:36.447919 +0000 +0000
10270,87913,10562,error2,46100,2016-07-31 18:11:30.549161 +0000 +0000
10271,87918,10562,error2,39000,2016-07-31 18:21:36.451225 +0000 +0000
10272,87817,2595,error3,99600,2016-07-31 17:00:55.522261 +0000 +0000
10273,87823,7823,error2,19800,2016-07-31 17:03:20.229793 +0000 +0000
10274,87844,2595,error3,99600,2016-07-31 17:14:17.908956 +0000 +0000
10275,87850,2595,error3,99600,2016-07-31 17:17:15.533207 +0000 +0000
10276,87851,6221,error2,25500,2016-07-31 17:17:29.133946 +0000 +0000
10277,87862,2595,error3,99600,2016-07-31 17:20:21.840474 +0000 +0000
10278,87863,11603,error2,66200,2016-07-31 17:20:22.240006 +0000 +0000
10279,87871,7757,error2,36900,2016-07-31 17:26:45.088501 +0000 +0000
10280,87875,379,error2,14000,2016-07-31 17:28:56.905428 +0000 +0000
10281,87905,11521,error1,26700,2016-07-31 18:02:38.045877 +0000 +0000
10282,87907,11521,error2,26700,2016-07-31 18:04:49.579704 +0000 +0000
10283,87909,11521,error2,26700,2016-07-31 18:07:39.731367 +0000 +0000
10284,87916,11494,error2,15900,2016-07-31 18:19:21.304977 +0000 +0000
10285,87917,10562,error2,39000,2016-07-31 18:20:51.974014 +0000 +0000
10286,87968,11319,error3,147400,2016-07-31 21:24:05.299483 +0000 +0000
10287,88047,3389,error2,13200,2016-08-01 03:35:17.26941 +0000 +0000
10288,88063,8283,error2,16600,2016-08-01 03:49:33.823995 +0000 +0000
10289,88085,5255,error2,39000,2016-08-01 04:00:59.4479 +0000 +0000
10290,88088,3987,error2,15300,2016-08-01 04:05:20.065702 +0000 +0000
10291,88093,9105,error1,13100,2016-08-01 04:08:46.807165 +0000 +0000
10292,88099,3346,error2,25000,2016-08-01 04:14:34.990868 +0000 +0000
10293,88152,12469,error3,159200,2016-08-01 05:07:51.367052 +0000 +0000
10294,88054,5981,error2,40200,2016-08-01 03:43:34.708936 +0000 +0000
10295,88069,7358,error2,16700,2016-08-01 03:51:47.356369 +0000 +0000
10296,88076,3112,error2,17800,2016-08-01 03:56:22.343785 +0000 +0000
10297,88079,3105,error2,23700,2016-08-01 03:58:12.444876 +0000 +0000
10298,88081,3105,error2,23700,2016-08-01 03:59:09.204476 +0000 +0000
10299,88084,5255,error1,39000,2016-08-01 04:00:44.251858 +0000 +0000
10300,88089,11694,error2,10700,2016-08-01 04:05:49.985835 +0000 +0000
10301,88108,4561,error2,15400,2016-08-01 04:23:14.661395 +0000 +0000
10302,88219,4180,error2,43200,2016-08-01 05:56:15.040632 +0000 +0000
10303,88237,4887,error2,18100,2016-08-01 06:07:26.942947 +0000 +0000
10304,88257,6851,error2,26000,2016-08-01 06:24:36.736641 +0000 +0000
10305,88155,12469,error3,75100,2016-08-01 05:10:27.598252 +0000 +0000
10306,88156,4900,error2,27100,2016-08-01 05:10:41.239281 +0000 +0000
10307,88200,3135,error2,14600,2016-08-01 05:42:49.735484 +0000 +0000
10308,88214,4103,error2,32200,2016-08-01 05:52:21.546981 +0000 +0000
10309,88262,1488,error2,23900,2016-08-01 06:26:27.898177 +0000 +0000
10310,88265,11861,error2,26800,2016-08-01 06:28:40.733761 +0000 +0000
10311,88274,1756,error2,26000,2016-08-01 06:32:17.362971 +0000 +0000
10312,88280,11862,error2,15400,2016-08-01 06:41:01.799983 +0000 +0000
10313,88307,8209,error2,18800,2016-08-01 06:57:51.191722 +0000 +0000
10314,88336,1679,error2,27200,2016-08-01 07:17:29.775242 +0000 +0000
10315,88271,947,error1,28500,2016-08-01 06:31:35.289989 +0000 +0000
10316,88300,8176,error2,19400,2016-08-01 06:54:37.220161 +0000 +0000
10317,88323,8209,error2,18800,2016-08-01 07:07:22.395914 +0000 +0000
10318,88329,9005,error2,47400,2016-08-01 07:13:56.620975 +0000 +0000
10319,88337,8483,error2,28400,2016-08-01 07:18:21.659907 +0000 +0000
10320,88340,4570,error2,18900,2016-08-01 07:18:54.3796 +0000 +0000
10321,88348,8085,error2,31500,2016-08-01 07:21:13.491959 +0000 +0000
10322,88354,6735,error2,30700,2016-08-01 07:25:50.188033 +0000 +0000
10323,88355,5410,error2,29900,2016-08-01 07:26:28.60012 +0000 +0000
10324,88370,11011,error2,27000,2016-08-01 07:37:57.682228 +0000 +0000
10325,88380,630,error2,13700,2016-08-01 07:41:06.769288 +0000 +0000
10326,88398,8505,error2,29000,2016-08-01 07:51:17.885164 +0000 +0000
10327,88341,4570,error2,18900,2016-08-01 07:19:07.883616 +0000 +0000
10328,88343,8483,error2,28400,2016-08-01 07:19:26.356755 +0000 +0000
10329,88346,8483,error2,28400,2016-08-01 07:20:22.211071 +0000 +0000
10330,88357,5452,error2,32000,2016-08-01 07:27:06.860871 +0000 +0000
10331,88376,11950,error2,11900,2016-08-01 07:40:12.452143 +0000 +0000
10332,88397,8953,error2,23900,2016-08-01 07:51:07.672518 +0000 +0000
10333,88409,656,error2,18700,2016-08-01 08:01:04.477708 +0000 +0000
10334,88412,656,error2,18700,2016-08-01 08:01:35.881936 +0000 +0000
10335,88420,6874,error2,22300,2016-08-01 08:05:18.113163 +0000 +0000
10336,88422,8843,error2,21200,2016-08-01 08:05:56.967775 +0000 +0000
10337,88430,780,error2,16700,2016-08-01 08:07:34.86551 +0000 +0000
10338,88445,9319,error2,21100,2016-08-01 08:15:09.652335 +0000 +0000
10339,88428,8843,error2,21200,2016-08-01 08:07:15.08643 +0000 +0000
10340,88429,12529,error2,22300,2016-08-01 08:07:21.146368 +0000 +0000
10341,88446,11838,error2,12000,2016-08-01 08:15:20.252217 +0000 +0000
10342,88452,7063,error2,33100,2016-08-01 08:17:30.320352 +0000 +0000
10343,88458,2554,error1,32000,2016-08-01 08:22:21.662845 +0000 +0000
10344,88464,11555,error2,18700,2016-08-01 08:26:40.091934 +0000 +0000
10345,88468,1209,error2,29500,2016-08-01 08:28:32.450817 +0000 +0000
10346,88469,8546,error2,19000,2016-08-01 08:28:53.327969 +0000 +0000
10347,88505,6944,error2,25100,2016-08-01 08:50:27.572509 +0000 +0000
10348,88520,1307,error2,26300,2016-08-01 09:04:51.156792 +0000 +0000
10349,88522,12332,error2,14700,2016-08-01 09:08:14.735881 +0000 +0000
10350,88476,11206,error2,48200,2016-08-01 08:31:03.506141 +0000 +0000
10351,88482,8441,error2,18100,2016-08-01 08:37:29.225554 +0000 +0000
10352,88521,4681,error2,54800,2016-08-01 09:08:00.138105 +0000 +0000
10353,88524,6056,error2,23000,2016-08-01 09:08:25.078722 +0000 +0000
10354,88532,9050,error1,19000,2016-08-01 09:13:25.360981 +0000 +0000
10355,88537,12219,error2,21200,2016-08-01 09:18:54.850177 +0000 +0000
10356,88551,12224,error2,20200,2016-08-01 09:34:03.134181 +0000 +0000
10357,88539,11845,error2,11900,2016-08-01 09:21:51.90739 +0000 +0000
10358,88542,10679,error1,13100,2016-08-01 09:24:53.140408 +0000 +0000
10359,88543,10679,error2,13100,2016-08-01 09:25:13.183575 +0000 +0000
10360,88552,6393,error2,16800,2016-08-01 09:37:09.478148 +0000 +0000
10361,88560,153,error2,21100,2016-08-01 09:41:12.089248 +0000 +0000
10362,88572,11119,error2,30000,2016-08-01 09:51:12.910473 +0000 +0000
10363,88580,10212,error2,23300,2016-08-01 09:58:00.058622 +0000 +0000
10364,88622,6231,error2,11900,2016-08-01 10:42:25.952433 +0000 +0000
10365,88649,11092,error2,13600,2016-08-01 11:22:04.497855 +0000 +0000
10366,88612,12352,error2,18200,2016-08-01 10:37:29.753269 +0000 +0000
10367,88627,2684,error2,27000,2016-08-01 10:49:25.009672 +0000 +0000
10368,88658,9218,error2,30000,2016-08-01 11:28:46.601506 +0000 +0000
10369,88673,11217,error2,33100,2016-08-01 11:43:09.32627 +0000 +0000
10370,88678,5509,error2,21200,2016-08-01 11:52:39.805861 +0000 +0000
10371,88681,10088,error2,29400,2016-08-01 11:57:10.283619 +0000 +0000
10372,88688,8328,error2,20000,2016-08-01 12:07:27.808975 +0000 +0000
10373,88723,11638,error2,30900,2016-08-01 13:04:30.958598 +0000 +0000
10374,88683,10088,error2,29400,2016-08-01 11:59:42.39295 +0000 +0000
10375,88699,6655,error2,21500,2016-08-01 12:30:47.652038 +0000 +0000
10376,88707,7937,error2,25400,2016-08-01 12:44:17.541254 +0000 +0000
10377,88710,7937,error2,25400,2016-08-01 12:45:39.014715 +0000 +0000
10378,88721,11638,error2,30900,2016-08-01 13:02:50.57654 +0000 +0000
10379,88724,11638,error2,32900,2016-08-01 13:05:22.807406 +0000 +0000
10380,88726,2921,error3,142900,2016-08-01 13:06:50.585914 +0000 +0000
10381,88730,6064,error2,17800,2016-08-01 13:10:08.469641 +0000 +0000
10382,88732,649,error2,22500,2016-08-01 13:15:10.924688 +0000 +0000
10383,88744,3770,error2,12200,2016-08-01 13:29:29.308617 +0000 +0000
10384,88747,1409,error2,29000,2016-08-01 13:32:24.457237 +0000 +0000
10385,88764,11238,error2,24000,2016-08-01 13:44:30.938101 +0000 +0000
10386,88770,11238,error2,24000,2016-08-01 13:50:08.723916 +0000 +0000
10387,88771,2072,error2,20600,2016-08-01 13:50:36.676779 +0000 +0000
10388,88775,2044,error2,14200,2016-08-01 13:51:45.215643 +0000 +0000
10389,88789,643,error2,11700,2016-08-01 14:01:29.655621 +0000 +0000
10390,88727,6064,error2,17800,2016-08-01 13:07:20.22137 +0000 +0000
10391,88728,2921,error3,142900,2016-08-01 13:07:58.083392 +0000 +0000
10392,88745,3770,error2,12200,2016-08-01 13:30:16.670966 +0000 +0000
10393,88746,12066,error2,19200,2016-08-01 13:30:52.548288 +0000 +0000
10394,88766,2044,error2,14200,2016-08-01 13:45:18.334265 +0000 +0000
10395,88769,6212,error2,15500,2016-08-01 13:49:45.692625 +0000 +0000
10396,88772,2044,error2,14200,2016-08-01 13:50:43.260472 +0000 +0000
10397,88776,11238,error2,24000,2016-08-01 13:51:47.194711 +0000 +0000
10398,88803,6552,error2,53600,2016-08-01 14:20:00.653666 +0000 +0000
10399,88841,5776,error2,21300,2016-08-01 14:43:50.89512 +0000 +0000
10400,88847,264,error2,39200,2016-08-01 14:45:59.409738 +0000 +0000
10401,88805,2421,error2,17700,2016-08-01 14:21:12.406462 +0000 +0000
10402,88820,8342,error2,46800,2016-08-01 14:26:39.178183 +0000 +0000
10403,88830,6282,error2,20200,2016-08-01 14:35:15.034565 +0000 +0000
10404,88836,7096,error2,19200,2016-08-01 14:36:27.555818 +0000 +0000
10405,88842,7178,error2,43100,2016-08-01 14:43:57.05266 +0000 +0000
10406,88843,2994,error2,21600,2016-08-01 14:44:22.555073 +0000 +0000
10407,88853,8647,error2,25500,2016-08-01 14:51:27.321051 +0000 +0000
10408,88860,12548,error2,20400,2016-08-01 14:54:54.149423 +0000 +0000
10409,88861,12548,error2,20400,2016-08-01 14:55:30.53184 +0000 +0000
10410,88874,6542,error2,25100,2016-08-01 15:03:40.780463 +0000 +0000
10411,88895,10494,error2,19000,2016-08-01 15:16:07.759221 +0000 +0000
10412,88857,2038,error2,28100,2016-08-01 14:54:08.606231 +0000 +0000
10413,88868,3196,error2,58100,2016-08-01 15:02:36.319715 +0000 +0000
10414,88883,9088,error2,18800,2016-08-01 15:09:02.059879 +0000 +0000
10415,88903,3437,error2,31900,2016-08-01 15:22:03.620877 +0000 +0000
10416,88907,5892,error2,60400,2016-08-01 15:26:20.129832 +0000 +0000
10417,88914,12232,error2,20400,2016-08-01 15:29:16.676994 +0000 +0000
10418,88920,4119,error2,12500,2016-08-01 15:31:05.957845 +0000 +0000
10419,89044,9796,error2,45500,2016-08-01 15:40:53.419985 +0000 +0000
10420,89094,5971,error2,26900,2016-08-01 15:50:42.851688 +0000 +0000
10421,89105,1131,error2,34600,2016-08-01 15:53:31.227947 +0000 +0000
10422,89135,9580,error2,14700,2016-08-01 15:58:35.736564 +0000 +0000
10423,89166,11169,error2,23800,2016-08-01 16:07:41.385741 +0000 +0000
10424,89167,6314,error2,38300,2016-08-01 16:07:53.974213 +0000 +0000
10425,89108,6999,error2,106200,2016-08-01 15:53:50.405325 +0000 +0000
10426,89130,10614,error2,33400,2016-08-01 15:57:15.921152 +0000 +0000
10427,89176,3470,error2,19200,2016-08-01 16:09:53.745715 +0000 +0000
10428,89185,9136,error1,28200,2016-08-01 16:11:20.382529 +0000 +0000
10429,89196,9292,error2,12200,2016-08-01 16:14:32.572217 +0000 +0000
10430,89215,4958,error2,22400,2016-08-01 16:23:28.201184 +0000 +0000
10431,89222,5360,error2,13500,2016-08-01 16:29:15.049335 +0000 +0000
10432,89233,10324,error2,22400,2016-08-01 16:34:49.246231 +0000 +0000
10433,89250,7752,error2,22700,2016-08-01 16:41:40.190106 +0000 +0000
10434,89218,1520,error2,36000,2016-08-01 16:28:28.005167 +0000 +0000
10435,89237,1520,error2,39500,2016-08-01 16:36:32.096472 +0000 +0000
10436,89253,7752,error2,22700,2016-08-01 16:42:30.780847 +0000 +0000
10437,89256,3467,error2,20200,2016-08-01 16:43:16.604938 +0000 +0000
10438,89285,11749,error2,33800,2016-08-01 16:50:04.677258 +0000 +0000
10439,89299,3021,error2,28000,2016-08-01 16:57:53.702742 +0000 +0000
10440,89304,11030,error2,94800,2016-08-01 17:01:07.614845 +0000 +0000
10441,89314,9566,error2,16500,2016-08-01 17:08:20.802542 +0000 +0000
10442,89272,8543,error3,97200,2016-08-01 16:47:18.676383 +0000 +0000
10443,89292,11753,error2,23700,2016-08-01 16:53:50.944306 +0000 +0000
10444,89313,2340,error2,30800,2016-08-01 17:06:46.856949 +0000 +0000
10445,89315,10365,error2,4400,2016-08-01 17:08:36.564754 +0000 +0000
10446,89450,14138,error2,269900,2016-08-02 02:42:35.580283 +0000 +0000
10447,89345,2170,error2,36300,2016-08-01 17:24:02.742851 +0000 +0000
10448,89457,9005,error3,29700,2016-08-02 03:01:10.796314 +0000 +0000
10449,89465,1342,error2,11600,2016-08-02 03:30:56.124648 +0000 +0000
10450,89514,8635,error3,27500,2016-08-02 03:43:53.607436 +0000 +0000
10451,89566,17,error2,11900,2016-08-02 04:48:32.609037 +0000 +0000
10452,89490,9452,error2,23200,2016-08-02 03:34:35.181159 +0000 +0000
10453,89596,3828,error2,15100,2016-08-02 05:37:11.445727 +0000 +0000
10454,89574,7477,error2,53900,2016-08-02 05:01:09.229701 +0000 +0000
10455,89598,5511,error2,32400,2016-08-02 05:46:09.854209 +0000 +0000
10456,89628,11019,error2,39200,2016-08-02 06:23:01.993339 +0000 +0000
10457,89649,9572,error2,55800,2016-08-02 06:54:23.933749 +0000 +0000
10458,89652,986,error2,178600,2016-08-02 07:02:20.73544 +0000 +0000
10459,89654,9547,error2,34000,2016-08-02 07:03:12.17664 +0000 +0000
10460,89612,3141,error2,11000,2016-08-02 06:05:48.777186 +0000 +0000
10461,89645,11381,error2,24600,2016-08-02 06:50:26.940156 +0000 +0000
10462,89656,10753,error1,18500,2016-08-02 07:04:07.479505 +0000 +0000
10463,89665,8164,error2,19400,2016-08-02 07:06:24.40252 +0000 +0000
10464,89674,7968,error2,20500,2016-08-02 07:12:11.754791 +0000 +0000
10465,89683,8505,error2,27500,2016-08-02 07:24:31.509093 +0000 +0000
10466,89684,8505,error2,27500,2016-08-02 07:25:25.406553 +0000 +0000
10467,89692,8505,error2,27500,2016-08-02 07:28:44.792141 +0000 +0000
10468,89695,2774,error2,16000,2016-08-02 07:29:06.710151 +0000 +0000
10469,89718,1265,error2,52800,2016-08-02 07:43:34.047111 +0000 +0000
10470,89719,9566,error1,26900,2016-08-02 07:43:53.838022 +0000 +0000
10471,89720,8067,error2,61600,2016-08-02 07:44:09.197866 +0000 +0000
10472,89738,3180,error2,25700,2016-08-02 08:04:46.163391 +0000 +0000
10473,89744,8122,error2,17700,2016-08-02 08:11:41.60267 +0000 +0000
10474,89713,2686,error2,22900,2016-08-02 07:39:48.602408 +0000 +0000
10475,89714,2686,error2,22900,2016-08-02 07:40:23.121376 +0000 +0000
10476,89755,7017,error1,54900,2016-08-02 08:21:14.738486 +0000 +0000
10477,89766,7499,error2,14100,2016-08-02 08:34:39.591849 +0000 +0000
10478,89774,2460,error2,19700,2016-08-02 08:50:25.866005 +0000 +0000
10479,89792,10323,error2,29500,2016-08-02 09:09:08.564137 +0000 +0000
10480,89800,4157,error2,19800,2016-08-02 09:24:34.532796 +0000 +0000
10481,89810,4207,error2,23500,2016-08-02 09:42:24.724091 +0000 +0000
10482,89776,2460,error2,19700,2016-08-02 08:54:08.507192 +0000 +0000
10483,89779,2460,error2,19700,2016-08-02 08:56:47.613457 +0000 +0000
10484,89797,9005,error3,13000,2016-08-02 09:20:55.194454 +0000 +0000
10485,89805,3015,error2,13300,2016-08-02 09:32:09.256936 +0000 +0000
10486,89808,4207,error2,23500,2016-08-02 09:40:07.280082 +0000 +0000
10487,89822,10503,error2,20200,2016-08-02 09:59:44.262272 +0000 +0000
10488,89834,9457,error2,19000,2016-08-02 10:15:22.662718 +0000 +0000
10489,89825,4854,error2,32900,2016-08-02 10:02:44.609669 +0000 +0000
10490,89829,10228,error2,28800,2016-08-02 10:10:20.570015 +0000 +0000
10491,89844,6795,error2,29400,2016-08-02 10:49:49.368597 +0000 +0000
10492,89847,1937,error2,30800,2016-08-02 11:09:25.454034 +0000 +0000
10493,89851,10582,error3,28300,2016-08-02 11:21:39.698696 +0000 +0000
10494,89869,8267,error2,18700,2016-08-02 11:52:19.692217 +0000 +0000
10495,89872,8267,error2,18700,2016-08-02 11:56:42.688442 +0000 +0000
10496,89880,3255,error2,31300,2016-08-02 12:20:10.081458 +0000 +0000
10497,89888,627,error2,34600,2016-08-02 12:35:50.005906 +0000 +0000
10498,89914,7040,error2,30000,2016-08-02 13:23:40.348563 +0000 +0000
10499,89918,5212,error2,19100,2016-08-02 13:25:48.436781 +0000 +0000
10500,89931,7645,error1,34100,2016-08-02 13:36:54.449597 +0000 +0000
10501,89953,7021,error2,23800,2016-08-02 14:10:02.501952 +0000 +0000
10502,89895,6680,error2,29700,2016-08-02 12:57:59.214376 +0000 +0000
10503,89911,5212,error2,19100,2016-08-02 13:23:08.61456 +0000 +0000
10504,89927,6613,error2,31300,2016-08-02 13:34:52.551936 +0000 +0000
10505,89937,2515,error2,65200,2016-08-02 13:43:16.316278 +0000 +0000
10506,89968,9935,error2,14700,2016-08-02 14:24:20.487493 +0000 +0000
10507,89974,11360,error2,21600,2016-08-02 14:27:04.253164 +0000 +0000
10508,90022,6236,error2,23700,2016-08-02 15:18:55.401982 +0000 +0000
10509,90031,9188,error2,48500,2016-08-02 15:25:36.223136 +0000 +0000
10510,90101,8831,error3,29900,2016-08-02 15:43:51.339176 +0000 +0000
10511,90122,12202,error3,77100,2016-08-02 15:52:01.192678 +0000 +0000
10512,90124,8374,error2,14500,2016-08-02 15:52:39.486578 +0000 +0000
10513,90041,10359,error2,19100,2016-08-02 15:31:13.049853 +0000 +0000
10514,90094,11753,error2,23800,2016-08-02 15:42:18.751687 +0000 +0000
10515,90128,9787,error2,54300,2016-08-02 15:54:08.10176 +0000 +0000
10516,90139,12077,error2,12300,2016-08-02 15:57:06.007885 +0000 +0000
10517,90146,6812,error2,43500,2016-08-02 16:01:17.787601 +0000 +0000
10518,90148,12844,error3,106900,2016-08-02 16:03:13.988532 +0000 +0000
10519,90157,7440,error2,16500,2016-08-02 16:10:47.079486 +0000 +0000
10520,90203,7542,error1,31500,2016-08-02 16:35:11.210111 +0000 +0000
10521,90184,10391,error2,30800,2016-08-02 16:26:44.617094 +0000 +0000
10522,90186,12912,error1,23800,2016-08-02 16:26:51.547233 +0000 +0000
10523,90207,3018,error2,20600,2016-08-02 16:39:02.994312 +0000 +0000
10524,90212,9945,error3,42000,2016-08-02 16:40:54.982807 +0000 +0000
10525,90208,12844,error3,28500,2016-08-02 16:39:03.35213 +0000 +0000
10526,90220,11054,error2,12100,2016-08-02 16:48:32.760073 +0000 +0000
10527,90236,4181,error2,24800,2016-08-02 17:03:45.672896 +0000 +0000
10528,90250,10929,error2,24200,2016-08-02 17:08:15.567861 +0000 +0000
10529,90254,6172,error2,30200,2016-08-02 17:12:12.891226 +0000 +0000
10530,90264,11662,error2,18100,2016-08-02 17:25:18.699887 +0000 +0000
10531,90269,3573,error2,30800,2016-08-02 17:27:41.882277 +0000 +0000
10532,90251,6172,error2,30200,2016-08-02 17:09:47.529859 +0000 +0000
10533,90253,8124,error2,18100,2016-08-02 17:11:41.446845 +0000 +0000
10534,90267,11662,error2,18100,2016-08-02 17:26:54.859011 +0000 +0000
10535,90278,12596,error1,13200,2016-08-02 17:31:41.683933 +0000 +0000
10536,90290,9247,error2,27900,2016-08-02 17:53:32.515531 +0000 +0000
10537,90275,12596,error1,13200,2016-08-02 17:30:46.033271 +0000 +0000
10538,90341,6585,error2,13200,2016-08-03 03:40:23.641978 +0000 +0000
10539,90347,10487,error2,18100,2016-08-03 03:54:34.729117 +0000 +0000
10540,90352,7845,error3,19800,2016-08-03 04:09:59.553598 +0000 +0000
10541,90369,11071,error2,18800,2016-08-03 04:48:50.875599 +0000 +0000
10542,90379,7467,error2,29400,2016-08-03 05:22:15.102987 +0000 +0000
10543,90389,8189,error2,13600,2016-08-03 05:27:28.105762 +0000 +0000
